service,service_name,geo_type,geo_name,geo_slug,tier,proposed_url,priority,action
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Молодёжная,molodezhnaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/molodezhnaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Мякинино,myakinino,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/myakinino/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Нагатинская,nagatinskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/nagatinskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Нагорная,nagornaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/nagornaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Нахимовский проспект,nahimovskij-prospekt,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/nahimovskij-prospekt/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Нижегородская,nizhegorodskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/nizhegorodskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Новогиреево,novogireevo,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/novogireevo/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Новохохловская,novohohlovskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/novohohlovskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Новокосино,novokosino,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/novokosino/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Новокузнецкая,novokuzneckaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/novokuzneckaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Новослободская,novoslobodskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/novoslobodskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Новоясеневская,novoyasenevskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/novoyasenevskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Новые Черёмушки,novye-cheremushki,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/novye-cheremushki/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Охотный Ряд,ohotnyj-ryad,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/ohotnyj-ryad/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Окружная,okruzhnaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/okruzhnaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Октябрьское Поле,oktyabrskoe-pole,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/oktyabrskoe-pole/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Октябрьская,oktyabrskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/oktyabrskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Орехово,orehovo,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/orehovo/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Отрадное,otradnoe,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/otradnoe/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Панфиловская,panfilovskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/panfilovskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Парк культуры,park-kultury,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/park-kultury/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Парк Победы,park-pobedy,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/park-pobedy/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Партизанская,partizanskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/partizanskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Павелецкая,paveleckaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/paveleckaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Печатники,pechatniki,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/pechatniki/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Перово,perovo,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/perovo/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Первомайская,pervomajskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/pervomajskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Петровский парк,petrovskij-park,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/petrovskij-park/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Петровско-Разумовская,petrovsko-razumovskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/petrovsko-razumovskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Пионерская,pionerskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/pionerskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Планерная,planernaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/planernaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Площадь Гагарина,ploshchad-gagarina,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/ploshchad-gagarina/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Площадь Ильича,ploshchad-ilicha,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/ploshchad-ilicha/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Площадь Революции,ploshchad-revolyucii,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/ploshchad-revolyucii/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Полежаевская,polezhaevskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/polezhaevskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Полянка,polyanka,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/polyanka/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Пражская,prazhskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/prazhskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Преображенская площадь,preobrazhenskaya-ploshchad,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/preobrazhenskaya-ploshchad/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Профсоюзная,profsoyuznaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/profsoyuznaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Пролетарская,proletarskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/proletarskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Проспект Мира,prospekt-mira,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/prospekt-mira/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Проспект Вернадского,prospekt-vernadskogo,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/prospekt-vernadskogo/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Пушкинская,pushkinskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/pushkinskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Пятницкое шоссе,pyatnickoe-shosse,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/pyatnickoe-shosse/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Раменки,ramenki,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/ramenki/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Речной вокзал,rechnoj-vokzal,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/rechnoj-vokzal/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Римская,rimskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/rimskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Рижская,rizhskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/rizhskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Ростокино,rostokino,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/rostokino/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Румянцево,rumyancevo,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/rumyancevo/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Рязанский проспект,ryazanskij-prospekt,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/ryazanskij-prospekt/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Саларьево,salarevo,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/salarevo/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Савёловская,savelovskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/savelovskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Селигерская,seligerskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/seligerskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Семёновская,semenovskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/semenovskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Серпуховская,serpuhovskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/serpuhovskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Севастопольская,sevastopolskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/sevastopolskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Шаболовская,shabolovskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/shabolovskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Шелепиха,shelepiha,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/shelepiha/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Щукинская,shchukinskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/shchukinskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Щёлковская,shchelkovskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/shchelkovskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Шипиловская,shipilovskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/shipilovskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Сходненская,shodnenskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/shodnenskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Шоссе Энтузиастов,shosse-entuziastov,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/shosse-entuziastov/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Улица Скобелевская,ulica-skobelevskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/ulica-skobelevskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Славянский бульвар,slavyanskij-bulvar,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/slavyanskij-bulvar/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Смоленская,smolenskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/smolenskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Сокол,sokol,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/sokol/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Соколиная гора,sokolinaya-gora,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/sokolinaya-gora/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Спартак,spartak,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/spartak/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Спортивная,sportivnaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/sportivnaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Сретенский бульвар,sretenskij-bulvar,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/sretenskij-bulvar/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Стрешнево,streshnevo,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/streshnevo/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Строгино,strogino,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/strogino/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Студенческая,studencheskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/studencheskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Сухаревская,suharevskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/suharevskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Свиблово,sviblovo,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/sviblovo/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Таганская,taganskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/taganskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Театральная,teatralnaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/teatralnaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Технопарк,tehnopark,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/tehnopark/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Текстильщики,tekstilshchiki,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/tekstilshchiki/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Телецентр,telecentr,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/telecentr/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Тёплый Стан,teplyj-stan,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/teplyj-stan/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Тимирязевская,timiryazevskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/timiryazevskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Третьяковская,tretyakovskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/tretyakovskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Тропарёво,troparevo,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/troparevo/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Трубная,trubnaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/trubnaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Тульская,tulskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/tulskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Тургеневская,turgenevskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/turgenevskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Тушинская,tushinskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/tushinskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Тверская,tverskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/tverskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Угрешская,ugreshskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/ugreshskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Улица 1905 года,ulica-1905-goda,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/ulica-1905-goda/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Улица Академика Королёва,ulica-akademika-koroleva,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/ulica-akademika-koroleva/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Улица Академика Янгеля,ulica-akademika-yangelya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/ulica-akademika-yangelya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Улица Горчакова,ulica-gorchakova,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/ulica-gorchakova/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Улица Милашенкова,ulica-milashenkova,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/ulica-milashenkova/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Улица Сергея Эйзенштейна,ulica-sergeya-ejzenshtejna,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/ulica-sergeya-ejzenshtejna/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Улица Старокачаловская,ulica-starokachalovskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/ulica-starokachalovskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Университет,universitet,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/universitet/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Варшавская,varshavskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/varshavskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,ВДНХ,vdnh,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/vdnh/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Верхние Котлы,verhnie-kotly,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/verhnie-kotly/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Верхние Лихоборы,verhnie-lihobory,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/verhnie-lihobory/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Владыкино,vladykino,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/vladykino/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Водный стадион,vodnyj-stadion,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/vodnyj-stadion/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Войковская,vojkovskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/vojkovskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Волгоградский проспект,volgogradskij-prospekt,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/volgogradskij-prospekt/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Волоколамская,volokolamskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/volokolamskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Волжская,volzhskaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/volzhskaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Воробьёвы горы,vorobevy-gory,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/vorobevy-gory/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Выхино,vyhino,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/vyhino/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Выставочная,vystavochnaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/vystavochnaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Выставочный центр,vystavochnyj-centr,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/vystavochnyj-centr/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Ясенево,yasenevo,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/yasenevo/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Юго-Западная,yugo-zapadnaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/yugo-zapadnaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Южная,yuzhnaya,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/yuzhnaya/,P0,migrate/create
ot-zapoya-i-alkogolya,Капельница от запоя и алкоголя на дому,metro,Жулебино,zhulebino,core,/uslugi/lechenie-alkogolizma/kapelnitsy/ot-zapoya-i-alkogolya/metro/zhulebino/,P0,migrate/create
